lat,lng,franchise,store
37.618812,126.920842,twosomeplace,투썸플레이스 연신내점
37.5393656,126.8666552,twosomeplace,투썸플레이스 염창역점
37.5242657,126.8964831,twosomeplace,투썸플레이스 영등포구청역점
37.5391115,126.9033939,twosomeplace,투썸플레이스 영등포당산아리스타점
37.5204568,126.9030427,twosomeplace,투썸플레이스 영등포시장사거리점
37.5154133,126.9071288,twosomeplace,투썸플레이스 영등포역점
37.568498,126.9807348,twosomeplace,투썸플레이스 예금보험공사점
37.4789929,127.0116218,twosomeplace,투썸플레이스 예술의전당점
37.5437671,127.0142943,twosomeplace,투썸플레이스 옥수리버젠점
37.5416392,127.0177218,twosomeplace,투썸플레이스 옥수역점
37.5640428,126.985176,twosomeplace,투썸플레이스 올리브영본점
37.5206868,127.1214941,twosomeplace,투썸플레이스 올림픽공원역점
37.5708049,127.0327015,twosomeplace,투썸플레이스 용두아트리체점
37.5751661,127.0853125,twosomeplace,투썸플레이스 용마산역점
37.5296604,126.9647787,twosomeplace,투썸플레이스 용산아이파크몰점
37.5435097,126.9696097,twosomeplace,투썸플레이스 용산청파삼거리
37.5507383,126.9727203,twosomeplace,투썸플레이스 용산트윈시티점
37.548783,126.836334,twosomeplace,투썸플레이스 우장산역
37.601925,127.04153,twosomeplace,투썸플레이스 월곡역 코업스타점
37.6026957,126.9291119,twosomeplace,투썸플레이스 은평구청점
37.6026957,126.9291119,twosomeplace,투썸플레이스 은평뉴타운점
37.6026957,126.9291119,twosomeplace,투썸플레이스 은평이마트점
37.6422496,126.9393745,twosomeplace,투썸플레이스 은평한옥마을점
37.5652257,126.9834385,twosomeplace,투썸플레이스 을지로입구역점
37.566045,126.9933297,twosomeplace,투썸플레이스 을지로점
37.5571925,126.9456273,twosomeplace,투썸플레이스 이대역점
37.534542,126.994596,twosomeplace,투썸플레이스 이태원역점
37.5078871,127.0880062,twosomeplace,투썸플레이스 잠실3단지점
37.5150469,127.1019365,twosomeplace,투썸플레이스 잠실역점
37.572295,127.0748317,twosomeplace,투썸플레이스 장안동사거리점
37.5833567,127.0367969,twosomeplace,투썸플레이스 제기동역점
37.5637091,127.0030113,twosomeplace,투썸플레이스 제일제당사옥점
37.5698122,126.9810525,twosomeplace,투썸플레이스 종로 알파빌딩점
37.5710834,127.0001239,twosomeplace,투썸플레이스 종로5가역점
37.5729503,126.9793579,twosomeplace,투썸플레이스 종로구청점
37.6001709,127.031602,twosomeplace,투썸플레이스 종암점
37.6492765,127.0769298,twosomeplace,투썸플레이스 중계은행사거리점
37.5587857,126.972387,twosomeplace,투썸플레이스 중구YTN점
37.507612,127.0340254,twosomeplace,투썸플레이스 차병원사거리점
37.6524908,127.0504494,twosomeplace,투썸플레이스 창동역점
37.6520293,127.0467461,twosomeplace,투썸플레이스 창동이마트점
37.5439937,127.1256452,twosomeplace,투썸플레이스 천호로데오점
37.448215,127.054726,twosomeplace,투썸플레이스 청계산입구역점
37.5688235,126.9827408,twosomeplace,투썸플레이스 청계천광교
37.5192086,127.0504638,twosomeplace,투썸플레이스 청담역점
37.5611094,126.9948016,twosomeplace,투썸플레이스 충무로역점
37.5609242,126.9669152,twosomeplace,투썸플레이스 충정로센트럴플레이스
37.4910767,127.0302692,twosomeplace,투썸플레이스 파이낸셜뉴스빌딩점
37.5230968,127.0391037,twosomeplace,투썸플레이스 학동사거리점
37.5884459,127.0065054,twosomeplace,투썸플레이스 한성대입구역점
37.469824,126.89589,twosomeplace,투썸플레이스 현대지식산업센터점
37.585315,127.0006442,twosomeplace,투썸플레이스 혜화로타리점
37.5574388,126.923412,twosomeplace,투썸플레이스 홍대입구역점
37.5564405,126.9226104,twosomeplace,투썸플레이스 홍대CGV
37.5861152,126.946972,twosomeplace,투썸플레이스 홍제삼거리점
37.5381184,126.8471024,twosomeplace,투썸플레이스 화곡역점
37.5664602,127.0211337,twosomeplace,투썸플레이스 황학 신당역점
37.5901728,127.057551,twosomeplace,투썸플레이스 휘경점
37.5456582,127.1422439,twosomeplace,투썸플레이스 CGV천호
37.4689787,126.9879763,twosomeplace,투썸플레이스 CJ ENM커머스부문점
37.554569,126.9759606,twosomeplace,투썸플레이스 CJ더센터점
37.566045,126.9933297,twosomeplace,투썸플레이스 KT&G 을지로타워점
37.5693066,126.9715349,twosomeplace,투썸플레이스 LG광화문빌딩점
37.5820002,126.8882379,twosomeplace,투썸플레이스 LG헬로비전점
37.4758795,126.8838298,ediya,이디야 가산에이스점
37.4676516,126.7060758,ediya,이디야 가산오거리점
37.5648322,126.8342406,ediya,이디야 가양역점
37.5172363,127.0473248,ediya,이디야 강남대치점
37.522336,127.031173,ediya,이디야 강남도산점
37.5038594,127.0033439,ediya,이디야 강남센트럴시티점
37.4720063,127.1104558,ediya,이디야 강남율현점
37.5412163,127.1497531,ediya,이디야 강동신명초교점
37.5369023,127.1302611,ediya,이디야 강동역점
37.5648322,126.8342406,ediya,이디야 강서가양동점
37.5665439,126.8493431,ediya,이디야 강서한강자이
37.4941792,126.8583787,ediya,이디야 개봉역점
37.48641,126.8548809,ediya,이디야 개봉중앙점
37.4918637,126.8555982,ediya,이디야 개봉현대점
37.539,127.0712949,ediya,이디야 건대스타시티점
37.5770806,126.9718247,ediya,이디야 경복궁역점
37.557774,127.1639117,ediya,이디야 고덕그라시움후문점
37.5594375,127.1476045,ediya,이디야 고덕래미안힐스점
37.530009,126.8383175,ediya,이디야 곰달래사거리점
37.6304778,127.0901988,ediya,이디야 공릉역점
37.623043,127.0795195,ediya,이디야 공릉중앙점
37.5623155,126.8086965,ediya,이디야 공항시장역점
37.5031784,126.8820367,ediya,이디야 구로역광장점
37.481088,126.8250625,ediya,이디야 구로항동지구점
37.4954031,126.887369,ediya,이디야 구로NC점
37.5466951,127.0914159,ediya,이디야 구의동점
37.5382416,127.0892961,ediya,이디야 구의역점
37.4950273,126.872004,ediya,이디야 구일역점
37.6111263,127.0003764,ediya,이디야 국민대점
37.5302939,126.9199036,ediya,이디야 국회대로점
37.5392074,127.1461206,ediya,이디야 길동사거리점
37.5392074,127.1461206,ediya,이디야 길동역점
37.5317675,126.8467055,ediya,이디야 까치산역
37.6170531,127.0348824,ediya,이디야 꿈의숲해링턴점
37.481794,126.9145059,ediya,이디야 난곡사거리점
37.4607674,126.9193864,ediya,이디야 난향동점
37.5546422,126.834636,ediya,이디야 내발산점
37.4875268,126.9941918,ediya,이디야 내방역점
37.5069497,126.9362749,ediya,이디야 노량진스퀘어점
37.514082,126.941687,ediya,이디야 노량진역사
37.6541917,127.056793,ediya,이디야 노원KT점
37.5696589,127.0576058,ediya,이디야 답십리역점
37.6707862,127.0803617,ediya,이디야 당고개역점
37.488823,126.92868,ediya,이디야 당곡사거리
37.5259376,126.9088132,ediya,이디야 당산버드나루점
37.4948334,126.9008495,ediya,이디야 대림1동점
37.5817834,127.0031055,ediya,이디야 대학로점
37.54746,126.942357,ediya,이디야 대흥역점
37.5085713,126.8965694,ediya,이디야 도림점
37.6687738,127.0470706,ediya,이디야 도봉구청점
37.6567466,127.0388047,ediya,이디야 도봉보건소사거리점
37.5996114,127.0134558,ediya,이디야 돈암아리랑점
37.5607387,126.9995322,ediya,이디야 동국대후문점
37.5743682,127.0400189,ediya,이디야 동대문점
37.5161216,126.9660695,ediya,이디야 동부이촌동점
37.5340985,127.0922113,ediya,이디야 동서울터미널점
37.5939763,127.0105212,ediya,이디야 동소문동점
37.5272032,127.144105,ediya,이디야 둔촌점
37.5360455,126.8631085,ediya,이디야 등촌중앙점
37.5526355,126.826665,ediya,이디야 마곡수명산점
37.5647598,126.902583,ediya,이디야 마포구청점
37.5548886,126.9639515,ediya,이디야 만리동고개점
37.6097015,127.0768818,ediya,이디야 먹골역점
37.5394371,126.86612,ediya,이디야 목4동점
37.5370192,126.8735297,ediya,이디야 목동남부점
37.5400345,126.8628887,ediya,이디야 목동등촌로점
37.5369691,126.8714743,ediya,이디야 목동신목점
37.5370192,126.8735297,ediya,이디야 목동신트리점
37.5370192,126.8735297,ediya,이디야 목동중앙점
37.5831136,126.9497196,ediya,이디야 무악재역점
37.6113617,127.0787546,ediya,이디야 묵동자이점
37.4864701,127.1263126,ediya,이디야 문정중앙점
37.5031833,127.0079167,ediya,이디야 반포지하상가점
37.5579802,126.8383984,ediya,이디야 발산역점
37.5118007,127.1137457,ediya,이디야 방이시장점
37.6629131,127.0424327,ediya,이디야 방학사거리점
37.669757,127.0425203,ediya,이디야 방학역점
37.66747,127.044295,ediya,이디야 방학점
37.6657273,127.0352862,ediya,이디야 방학중앙점
37.5781138,126.8132908,ediya,이디야 방화역점
37.5801932,127.0661224,ediya,이디야 배봉초교사거리점
37.496767,126.9166468,ediya,이디야 보라매공원점
37.499929,126.920282,ediya,이디야 보라매역
37.5287781,127.1431444,ediya,이디야 보훈병원점
37.4794085,126.9535822,ediya,이디야 봉천역점
37.6163947,127.0926039,ediya,이디야 봉화산역점
37.5793517,126.9826905,ediya,이디야 북촌마을점
37.580966,127.088503,ediya,이디야 사가정아이파크점
37.476559,126.981633,ediya,이디야 사당역점
37.475496,126.9812655,ediya,이디야 사당점
37.475496,126.9812655,ediya,이디야 사당중앙점
37.5350315,126.9734515,ediya,이디야 삼각지역점
37.5128889,127.0526509,ediya,이디야 삼성중앙점
37.621341,127.020507,ediya,이디야 삼양사거리점
37.6284519,127.0214065,ediya,이디야 삼양시장점
37.5687424,126.9867265,ediya,이디야 삼일빌딩점
37.499214,126.9514712,ediya,이디야 상도역점
37.602638,126.955252,ediya,이디야 상명대점
37.5756558,126.8977097,ediya,이디야 상암한샘점
37.5796427,126.8896722,ediya,이디야 상암DMC점
37.5516659,126.9373157,ediya,이디야 서강대점
37.5287939,126.9235334,ediya,이디야 서여의도점
37.566535,126.9779692,ediya,이디야 서울여대점
37.6033379,127.0944849,ediya,이디야 서울중화초등학교점
37.6137521,127.0649262,ediya,이디야 석계중앙점
37.6084827,127.0609186,ediya,이디야 석관동점
37.6573275,127.0282084,ediya,이디야 선덕고사거리점
37.5034961,127.0508263,ediya,이디야 선릉점
37.5937037,127.016072,ediya,이디야 성신여대역점
37.5518018,127.0736345,ediya,이디야 세종대후문점
37.504609,127.1119305,ediya,이디야 송파동점
37.4896023,127.1187913,ediya,이디야 송파올림픽훼미리타운점
37.6343884,127.0229077,ediya,이디야 수유사거리점
37.5330587,127.0059327,ediya,이디야 순천향병원점
37.5752518,127.0215847,ediya,이디야 숭인점
37.3798877,126.8031025,ediya,이디야 시흥유통센터점
37.512096,126.9216988,ediya,이디야 신길성애병원점
37.496429,126.9086066,ediya,이디야 신길썬프라자
37.5062485,126.9139521,ediya,이디야 신길역점
37.5121582,126.9165036,ediya,이디야 신길중앙점
37.6103313,127.0960772,ediya,이디야 신내동점
37.5135304,127.0315341,ediya,이디야 신논현역점
37.4986255,126.9277263,ediya,이디야 신대방삼거리점
37.5070431,126.8902185,ediya,이디야 신도림테크노마트점
37.4816274,126.9152003,ediya,이디야 신림난곡점
37.4868747,126.9259442,ediya,이디야 신림대학동점
37.4754552,126.9361887,ediya,이디야 신림신화교점
37.4626176,126.9383251,ediya,이디야 신림역점
37.4842993,126.9266142,ediya,이디야 신림중앙점
37.4870714,126.9270045,ediya,이디야 신림패션문화점
37.564979,126.827427,ediya,이디야 신방화역점
37.524124,127.022883,ediya,이디야 신사점
37.575326,127.0248495,ediya,이디야 신설동역점
37.5391278,126.8274379,ediya,이디야 신월5동점
37.5358414,126.8283183,ediya,이디야 신월사거리점
37.5182621,126.8426399,ediya,이디야 신월신곡시장점
37.5249251,126.854642,ediya,이디야 신정역점
37.6388915,127.0380921,ediya,이디야 신창점
37.4999047,126.9117746,ediya,이디야 신풍역점
37.6522545,127.0304855,ediya,이디야 쌍문역점
37.6522545,127.0304855,ediya,이디야 쌍문중앙점
37.558248,127.1304539,ediya,이디야 암사역점
37.5516267,127.1348226,ediya,이디야 암사중앙점
37.554347,127.011001,ediya,이디야 약수역점
37.606639,127.108067,ediya,이디야 양원역점
37.4731977,127.0381702,ediya,이디야 양재하나로마트점
37.5168721,126.8663985,ediya,이디야 양천구청점
37.5219838,126.930031,ediya,이디야 여의도농협재단점
37.5295808,126.9326803,ediya,이디야 여의도역점
37.5540319,126.8717993,ediya,이디야 염창동점
37.5263715,126.8962283,ediya,이디야 영등포구청점
37.5146657,126.8984728,ediya,이디야 영등포에이스점
37.5263715,126.8962283,ediya,이디야 영등포점
37.5193148,126.9046511,ediya,이디야 영등포중앙점
37.5181504,126.8958956,ediya,이디야 영등포홈플러스점
37.492994,127.112326,ediya,이디야 오금점
37.5645748,127.0001136,ediya,이디야 오장동점
37.5435935,127.0134664,ediya,이디야 옥수동점
37.5244902,127.1288855,ediya,이디야 올림픽북문점
37.5757009,127.034989,ediya,이디야 용두동사거리점
37.5254333,126.9646879,ediya,이디야 용산중앙점
37.5451036,126.9659315,ediya,이디야 용산청파점
37.4651959,127.0164423,ediya,이디야 우면동점
37.547128,126.8436128,ediya,이디야 우장산동점
37.6058335,127.0309281,ediya,이디야 월곡중앙점
37.6504368,127.0777536,ediya,이디야 은행사거리점
37.5196803,127.0281326,ediya,이디야 을지사거리
37.6003893,126.9202568,ediya,이디야 이마트은평점
37.6031045,127.064235,ediya,이디야 이문점
37.5324005,127.0715809,ediya,이디야 자양동점
37.5061273,127.0842945,ediya,이디야 잠실본동점
37.52016,127.103765,ediya,이디야 잠실월드점
37.570627,127.0706515,ediya,이디야 장안동점
37.5674947,127.0707583,ediya,이디야 장안중랑천점
37.5806425,127.0709617,ediya,이디야 장안중앙점
37.6137226,127.0621096,ediya,이디야 장위2동점
37.6156087,127.0507954,ediya,이디야 장위동점
37.6144277,127.0407678,ediya,이디야 장위중앙점
37.5750329,127.0496055,ediya,이디야 전농뉴타운점
37.577812,127.059,ediya,이디야 전농사거리점
37.6021121,127.0061045,ediya,이디야 정릉뉴타운점
37.599785,127.0193858,ediya,이디야 정릉아리랑점
37.6144929,127.0002306,ediya,이디야 정릉점
37.6046666,127.0119116,ediya,이디야 정릉중앙점
37.5653685,126.9896351,ediya,이디야 종로3가점
37.5723555,126.9818018,ediya,이디야 종로구청점
37.6467767,127.0727636,ediya,이디야 중계롯데우성점
37.6514398,127.0831273,ediya,이디야 중계본동점
37.6400147,127.0642892,ediya,이디야 중계브라운스톤점
37.6521367,127.0723076,ediya,이디야 중계중앙점
37.5626197,127.0853672,ediya,이디야 중곡대원점
37.5569838,127.0877098,ediya,이디야 중곡신성점
37.6436098,127.039128,ediya,이디야 창동대우점
37.6487061,127.0525283,ediya,이디야 창동제일점
37.6525232,127.0463148,ediya,이디야 창동중앙점
37.6548907,127.051721,ediya,이디야 창동하나로마트점
37.6550904,127.0433286,ediya,이디야 창동학원가점
37.5439937,127.1256452,ediya,이디야 천호역점
37.5467973,127.1346829,ediya,이디야 천호초교사거리
37.4484375,127.0554375,ediya,이디야 청계산입구역점
37.581381,127.048958,ediya,이디야 청량리점
37.4791717,126.9452559,ediya,이디야 청룡중앙점
37.486491,126.981876,ediya,이디야 총신대입구역점
37.5727301,127.0662663,ediya,이디야 촬영소사거리점
37.5651176,126.99278,ediya,이디야 충무로점
37.5104556,127.0328766,ediya,이디야 커피랩
37.6195756,127.077871,ediya,이디야 태릉입구역점
37.6402321,127.0727435,ediya,이디야 하계온천점
37.6358505,127.0711596,ediya,이디야 하계을지점
37.6041779,127.0409997,ediya,이디야 하월곡동점
37.523129,126.9105655,ediya,이디야 한강성심병원점
37.5614031,126.9789515,ediya,이디야 한국은행점
37.5822608,127.0094254,ediya,이디야 한성대역점
37.5599816,127.0415033,ediya,이디야 한양대점
37.5487627,126.9101333,ediya,이디야 합정역점
37.5463089,126.9101219,ediya,이디야 합정LIG점
37.5058114,126.9343468,ediya,이디야 해군회관점
37.5612833,127.0345304,ediya,이디야 행당동점
37.586755,127.0003554,ediya,이디야 혜화동로터리
37.5457288,126.8474016,ediya,이디야 화곡중앙점
37.5707655,127.022886,ediya,이디야 황학롯데캐슬점
37.5899254,127.0606026,ediya,이디야 회기역점
37.589756,127.057977,ediya,이디야 회기역중앙점
37.5664541,126.9865526,ediya,이디야 IBK고객센터
35.538395,129.2582145,ediya,이디야 월계초교점
37.6269138,127.0796292,ediya,이디야 원자력병원점
37.5815036,126.8872557,ediya,이디야 우리기술점
37.5495172,126.9776594,ediya,이디야 용산후암점
37.5384272,126.9654442,ediya,이디야 용산원효점
37.4977538,127.6039525,ediya,이디야 용문점
37.5162001,127.1098021,ediya,이디야 올림픽공원점
37.5250374,126.8730535,ediya,이디야 오목교대학학원점
37.523923,126.9059749,ediya,이디야 영등포아크로타워점
37.5263715,126.8962283,ediya,이디야 영등포본동점
37.5260163,126.9307571,ediya,이디야 여의나루역점
37.5741948,127.0214683,ediya,이디야 에스프레소신설점
37.5355702,126.8787085,ediya,이디야 에스프레소
37.5243251,126.8837313,ediya,이디야 양평동2가점
37.484324,127.03055,ediya,이디야 양재점
37.5188009,126.8737695,ediya,이디야 신정교점
37.5223947,126.8329818,ediya,이디야 신월7동점
37.5062485,126.9139521,ediya,이디야 신길아이파크점
37.6366808,127.0684246,ediya,이디야 세이브존노원점
37.5451437,127.0578284,ediya,이디야 성수아카데미점
37.5371206,127.0550961,ediya,이디야 성수2가점
37.5668827,126.9652845,ediya,이디야 서대문점 2호
37.6748028,127.0730618,ediya,이디야 상계역사거리점
37.5370192,126.8735297,ediya,이디야 목동파라곤점
37.5260462,126.8628734,ediya,이디야 목동역점
37.5468869,126.8672611,ediya,이디야 목3동점
37.5027173,126.8629106,ediya,이디야 메르디앙고척점
37.5558962,126.8998389,ediya,이디야 망원중앙점
37.5563256,126.9101884,ediya,이디야 망원역점
37.6000262,127.1068617,ediya,이디야 망우동점
37.5429247,126.9478595,ediya,이디야 마포데시앙점
37.5196187,126.93912,ediya,이디야 라이프점
37.531544,127.066708,ediya,이디야 뚝섬유원지역점
37.558653,126.8532512,ediya,이디야 등촌3동점
37.5743682,127.0400189,ediya,이디야 동대문구청점
37.5576862,126.923487,ediya,이디야 동교동점
37.512849,126.9283252,ediya,이디야 대방역점
37.4925405,126.8959604,ediya,이디야 대림역점
37.4995567,126.8981452,ediya,이디야 대림3동점
37.3218778,126.8308848,ediya,이디야 당산중앙점
37.5696589,127.0576058,ediya,이디야 답십리파크자이점
37.6568057,127.0669206,ediya,이디야 노원중앙점
37.6529076,127.0605347,ediya,이디야 노원사거리
37.5244551,126.8915347,ediya,이디야 남부고용센터점
37.5469135,126.8479632,ediya,이디야 까치산로점
37.5268293,126.91783,ediya,이디야 국회의사당역점
37.537153,127.086152,ediya,이디야 구의자양로점
37.547478,126.931855,ediya,이디야 광흥창역
37.54322,126.951576,ediya,이디야 공덕점
37.590403,127.035926,ediya,이디야 고대점
37.2429616,127.0800525,ediya,이디야 경희대캠퍼스점
37.591867,127.0525122,ediya,이디야 경희대점
37.5464057,127.0755739,ediya,이디야 건대역점
37.49797,127.135085,ediya,이디야 개롱역점
37.5502707,126.848761,ediya,이디야 강서점
37.5548971,126.8558599,ediya,이디야 강서교차로점
37.5301251,127.123762,ediya,이디야 강동구청점
37.4692712,127.1073203,ediya,이디야 강남세곡점
37.575806,126.9567685,ediya,이디야 독립문역점
37.610493,127.056403,ediya,이디야 들곶이역점
37.5472149,127.1545738,ediya,이디야 명일중앙점
37.5017467,126.9901286,ediya,이디야 구반포역점
37.5590809,126.9805937,ediya,이디야 회현SK리더스점
37.5345467,126.8378551,ediya,이디야 화곡중앙시장점
37.5555692,126.9206333,ediya,이디야 홍대청기와점
37.1933281,127.0225987,ediya,이디야 한신대점
37.4816349,126.8418958,ediya,이디야 천왕이펜하우스점
37.6086912,126.9269617,ediya,이디야 녹번중앙점
37.5723136,127.0716825,ediya,이디야 장안동사거리점
37.5326803,127.0758338,ediya,이디야 자양우성점
37.5998561,126.9154719,ediya,이디야 응암역점
37.4765682,127.1347366,ediya,이디야 위례 포레샤인점
37.6155498,127.066187,ediya,이디야 월계인덕점
37.565183,127.024985,ediya,이디야 왕십리 센트라스점
37.5235593,126.8757535,ediya,이디야 오목교역점
37.5089587,126.9202027,ediya,이디야 영등포그랜드점
37.5215126,126.8525663,ediya,이디야 신정네거리역점
33.3810625,126.8767558,ediya,이디야 성산점
37.456613,127.0162785,ediya,이디야 서초우면중앙점
37.5810983,127.0881584,ediya,이디야 사가정점
37.660833,126.993333,ediya,이디야 북한산점
37.5784186,126.9099561,ediya,이디야 북가좌동점
37.5169837,126.8993953,ediya,이디야 문래역점
37.6842049,127.0448504,ediya,이디야 도봉중앙점
37.4903375,126.9080654,ediya,이디야 대림성모점
37.5128665,126.947914,ediya,이디야 노들점
37.5146657,126.8984728,ediya,이디야 구로에이스점
37.5384843,127.0822938,ediya,이디야 광진구청점
37.538557,127.0729616,ediya,이디야 건대스타시티2호점
37.5664541,126.9865526,ediya,이디야 IBK본점
37.5282135,126.8749471,ediya,이디야 CBS점
37.5050871,126.9108908,ediya,이디야 힐스테이트 클래시안점
37.6194506,127.0841605,ediya,이디야 화랑대역점
37.5345467,126.8378551,ediya,이디야 화곡본동시장점
37.5488694,126.8451583,ediya,이디야 화곡로점
37.53387,126.8583432,ediya,이디야 화곡남부시장점
37.5855112,126.9489831,ediya,이디야 홍제점
37.5871322,126.9319759,ediya,이디야 홍은사거리점
37.5515814,126.9249751,ediya,이디야 홍익대점
37.5287939,126.9235334,ediya,이디야 한국수출입은행점
37.5149606,127.0331072,ediya,이디야 학동역점
37.475593,127.0445372,ediya,이디야 포이점
37.558339,126.829802,ediya,이디야 파인스퀘어점
37.5755279,126.9800596,ediya,이디야 트윈트리타워점
37.5664459,127.030702,ediya,이디야 텐즈힐점
37.5711455,126.9883295,ediya,이디야 탑골공원점
37.5977195,127.0932913,ediya,이디야 상봉엠코점
37.483606,127.0342984,ediya,이디야 양재중앙점
37.5381184,126.8471024,ediya,이디야 화곡사거리점
37.6170165,126.9226896,ediya,이디야 연신내 중앙점
37.6288395,127.0398598,ediya,이디야 번동점
37.6325531,127.028027,ediya,이디야 미아송천점
37.618397,126.933056,ediya,이디야 독바위역점
37.5861434,127.0100007,ediya,이디야 한성대점
37.641432,127.0165204,ediya,이디야 신수유역점
37.5627927,126.8240989,ediya,이디야 마곡엠밸리점
37.5131659,126.9379137,ediya,이디야 노량진CTS점
37.4903706,127.0816125,ediya,이디야 일원동점
37.5394574,127.1259003,ediya,이디야 천호현대점
37.5439937,127.1256452,ediya,이디야 천호중앙점
37.5705613,127.002241,ediya,이디야 종로교차로점
37.5793895,126.9653816,ediya,이디야 배화여대점
37.5556203,127.0247986,ediya,이디야 논골사거리점
37.6478542,127.0142169,ediya,이디야 4.19사거리점
37.6119567,126.9176102,ediya,이디야 구산역점
37.5641437,126.8106696,ediya,이디야 방화동로점
37.4521586,126.9060353,ediya,이디야 은행나무사거리점
37.4492857,126.9104662,ediya,이디야 시흥동점
37.492794,126.9904426,ediya,이디야 함지박사거리점
37.5622214,126.9909515,ediya,이디야 충무로3가점
37.4886232,126.9668169,ediya,이디야 총신대점
37.5597511,127.0132283,ediya,이디야 청구역점
37.5719863,127.0129084,ediya,이디야 창신점
37.6470538,127.0351561,ediya,이디야 창동현대타운점
37.6605123,127.049623,ediya,이디야 창동블루핀점
37.5995064,127.0778661,ediya,이디야 중화동점
37.5607773,126.9682129,ediya,이디야 중림점
37.5913937,127.0798713,ediya,이디야 중랑교차로점
37.6065602,127.0926519,ediya,이디야 중랑경찰서점
37.5115758,127.0793248,ediya,이디야 종합운동장역점
37.5683521,126.9977466,ediya,이디야 종로4가점
37.561472,127.064657,ediya,이디야 장한평 군자초교점
37.6156087,127.0507954,ediya,이디야 장위뉴타운점
37.5135304,127.0315341,ediya,이디야 잠원논현점
37.4746876,126.9670201,ediya,이디야 인헌점
37.561396,126.9467783,ediya,이디야 이화여대점
37.4846165,126.9791799,ediya,이디야 이수중앙점
37.5883825,126.9165577,ediya,이디야 응암중앙점
37.5878625,126.9163889,ediya,이디야 응암오거리점
37.5505499,127.0341139,ediya,이디야 응봉동점
37.606215,127.0456787,ediya,이디야 월곡동아점
37.5478163,126.8358119,ediya,이디야 우장산역점
37.6626046,127.0113765,ediya,이디야 우이역도선사점
37.5419889,127.0167737,ediya,이디야 옥수역점
37.4966004,126.838513,ediya,이디야 오류북부역점
37.4926091,126.8437777,ediya,이디야 오류남부점
37.4833916,127.0121078,ediya,이디야 예술의전당점
37.526441,126.9041253,ediya,이디야 영등포knk점
37.556904,126.8642901,ediya,이디야 염창블루나인
37.6211624,126.9202577,ediya,이디야 연신내통일로점
37.618812,126.920842,ediya,이디야 연신내역점
37.49579,127.0405164,ediya,이디야 역삼점
37.49579,127.0405164,ediya,이디야 역삼역점
37.4851258,126.8787246,ediya,이디야 에이스가산포휴점
37.6183087,126.9390451,ediya,이디야 불광역점
37.4716597,127.0454069,ediya,이디야 양재언남점
37.6030497,127.107406,ediya,이디야 양원남부점
37.5328218,127.0280273,ediya,이디야 압구정 현대점
37.5544215,127.1407186,ediya,이디야 암사3동점
37.5577978,126.9554328,ediya,이디야 아현역점
37.6522545,127.0304855,ediya,이디야 쌍문동점
37.4713136,126.9032798,ediya,이디야 쌈지공원점
37.5121775,126.8383361,ediya,이디야 신정서부점
37.500229,126.9441688,ediya,이디야 신상도초교점
37.567513,126.817353,ediya,이디야 신방화중앙점
37.4764845,126.9159549,ediya,이디야 신림미성점
37.478521,126.9326948,ediya,이디야 신림문화교점
37.4833193,126.9219043,ediya,이디야 신림남부초교점
37.480639,126.927934,ediya,이디야 신림신원점
37.509516,126.8820471,ediya,이디야 신도림메르디앙점
37.5655464,127.0223081,ediya,이디야 신당중앙점
37.3798877,126.8031025,ediya,이디야 시흥사거리점
37.5658127,126.9791361,ediya,이디야 시청점
37.6393061,127.0266927,ediya,이디야 수유역점
37.677881,127.055293,ediya,이디야 수락산역점
37.5611369,126.8099466,ediya,이디야 송정역점
37.4582394,126.9056093,ediya,이디야 세광교회점
37.5442438,127.0552721,ediya,이디야 성수중앙점
37.5448163,127.0622133,ediya,이디야 성수우리W타워
37.4877355,126.825157,ediya,이디야 성공회대점
37.5096263,127.0426871,ediya,이디야 선정릉역점
37.505833,127.047994,ediya,이디야 선릉역점
37.503517,127.1035697,ediya,이디야 석촌사거리점
37.4340449,126.9048803,ediya,이디야 석수푸르지오점
37.4837121,127.0324112,ediya,이디야 서초역점
37.4837121,127.0324112,ediya,이디야 서초법조타운점
37.520818,126.9698327,ediya,이디야 서울삼성내과점
37.489737,127.014099,ediya,이디야 서울교대점
37.628831,127.0763745,ediya,이디야 서울과기대점
37.5054942,127.006719,ediya,이디야 서울고속버스터미널점
37.5793331,126.9239019,ediya,이디야 서아점
37.5668827,126.9652845,ediya,이디야 서대문점
37.5791158,126.9367789,ediya,이디야 서대문구청점
37.5965958,127.0873349,ediya,이디야 상봉중앙점
37.6754112,127.0555125,ediya,이디야 상계중앙점
37.5027433,127.0957873,ediya,이디야 삼전역점
37.5002758,127.0630181,ediya,이디야 삼성대치점
37.6122507,126.9315773,ediya,이디야 불광중앙점
37.627334,127.0379897,ediya,이디야 북서울꿈의숲점
37.4863629,126.9379113,ediya,이디야 봉일시장점
37.4939996,126.927872,ediya,이디야 보라매중앙점
37.5894444,126.9269444,ediya,이디야 백련산아이파크점
37.5731229,126.8117935,ediya,이디야 방화사거리점
37.4799348,126.9934602,ediya,이디야 방배중앙점
37.4799348,126.9934602,ediya,이디야 방배역점
37.4799348,126.9934602,ediya,이디야 방배백석점
37.4484646,126.9030913,ediya,이디야 박미삼거리점
37.5193016,126.8523026,ediya,이디야 목동아델리체점
37.5162883,126.841753,ediya,이디야 목동센트럴아이파크위브점
37.5370192,126.8735297,ediya,이디야 목동로데오점
37.55131,127.144014,ediya,이디야 명일역점
